Intensity_db,DB dIM,dRetention
27982.084,,
27501.125,,
23648.46,,
17425.543,,
71698.6,,
69608.25,,
64322.246,,
42869.586,,
37602.53,,
14322.581,,
78251.805,,
62341.918,,
59661.33,,
53365.895,,
51098.395,,
50872.45,,
48852.266,,
45533.168,,
40517.504,,
39234.777,,
37250.11,,
32667.578,,
30238.623,,
27606.385,,
25304.158,,
24682.58,,
22690.932,,
19995.676,,
19230.494,,
17788.72,,
17418.664,,
10496.181,,
4834.5376,,
78132.96,,
70717.03,,
65628.336,,
64655.48,,
54484.965,,
53155.816,,
43793.74,,
32111.21,,
77997.29,,
77979.08,-0.0317,-20.8829
73495.5,-0.0259,-16.4822
73376.49,-0.0351,-20.6723
70984.39,-0.0312,-22.0498
60787.81,-0.0318,-18.5415
59827.438,0.1845,-17.1728
59071.848,0.1857,-18.5499
52800.06,0.1819,-15.3165
44844.062,0.181,-16.9991
38520.293,-0.0432,-7.9174
38520.293,-0.0318,-7.9174
38492.39,-0.0249,-4.4177
37183.754,-0.0322,-21.6643
36842.35,-0.0316,-9.0826
35466.598,-0.0331,-9.7757
33339.48,0.1843,-17.3757
33075.617,-0.0307,-22.0393
31282.734,0.1883,-18.5415
21693.354,0.1699,-7.9174
20922.557,0.1708,-5.5844
20503.334,0.172,-4.4177
20278.832,0.1725,-6.7506
16695.072,-0.0244,1.3118
15761.872,-0.0289,-1.0215
14765.418,-0.0294,-2.2519
12839.845,-0.0365,-3.4179
7114.9478,0.1693,-1.0848
77868.56,,
74396.24,,
77853.42,,
75312.555,,
72970.086,,
60042.203,,
77768.91,,
50359.707,,
75839.69,0.201,-22.4922
71764.734,0.2022,-23.6586
65555.18,-0.0003,-27.4983
57904.047,0.2068,-26.3331
55713.156,0.0013,-24.0916
55071.77,0.0069,-26.3331
54837.504,0.0068,-27.2932
52448.72,0.0035,-21.3258
47077.99,0,-26.4246
43704.28,0.0019,-24.6343
33924.86,0.199,-13.2822
27865.174,0,-17.4458
26666.436,0.0025,-15.615
26268.822,-0.002,-16.7802
22406.486,-0.0017,-18.6117
12186.023,-0.0027,-10.3837
77633.29,,
76747.414,,
76314.03,,
64591.066,,
63458.78,,
57996.074,,
26269.252,,
22950.623,,
77268.06,,
73652.63,,
73314.63,,
68995.086,,
67030.83,,
41457.844,,
39606.43,,
37889.92,,
34159.645,,
77214.16,,
68771.555,,
57896.895,,
55823.49,,
46992.53,,
45309.074,,
29244.74,,
27790.39,,
27538.67,,
27395.984,,
77185.34,0.0221,-641.0158
70738.734,0.0186,-644.5149
70710.4,0.0206,-642.5998
69386.17,0.0108,-641.4336
69386.17,0.0247,-641.4336
66834.88,0.0252,-639.7061
63182.39,0.0071,-640.8734
60523.86,0.0288,-645.6803
59835.73,0.0304,-643.7657
57036.188,0.0257,-646.8467
56863.973,0.0202,-638.8906
56486.973,0.0195,-639.5224
55022.656,0.0175,-643.0227
53732.387,0.0158,-641.8572
49982,0.0052,-642.0393
49207.12,0.0156,-642.39
48227.47,0.0223,-642.0393
47234.418,0.0245,-630.377
38479.473,-0.2173,-642.1815
38430.863,0.0237,-646.5205
36915.207,-0.2176,-640.2669
35200.184,-0.218,-638.5407
32380.408,-0.2189,-640.0568
31523.88,-0.2196,-638.8906
29654.568,-0.2179,-640.6909
24377.07,0.0177,-631.8157
23985.979,0.0213,-629.4829
23698.959,-0.219,-633.6396
22489.53,0.0162,-630.6495
21980.537,0.0077,-628.3165
19777.945,0.015,-632.4716
18843.305,0.0056,-633.6396
18267.283,0.0202,-634.8049
60618.535,-0.0224,-58.466
22421.336,0.1851,-47.1171
76959.05,0.0177,-83.2736
49105.26,0.0078,8.579
49105.26,0.0225,8.579
46982.266,0.027,-79.7754
37971.516,0.0281,18.8008
36947.54,0.0294,17.6344
33039.848,0.013,11.8034
32663.305,0.0301,-77.7273
31638.729,0.0135,10.6375
29790.922,0.0118,9.1333
29745.568,0.0058,11.6597
28357.305,0.0046,8.8669
24440.656,0.0056,7.9674
21175.77,0.0128,6.8015
13504.804,0.0248,-73.9435
65218.355,,
34203.625,,
29163.998,,
28721.896,,
76700.91,,
67622.1,,
65517.61,,
65028.277,,
47891.8,,
44301.418,,
28488.953,,
9625.309,,
75748.63,0.0061,-13.1222
70962.92,0.0023,-12.7973
70505.75,0.2879,-13.54
62370.562,0.2735,-9.4803
52786.016,0.2752,-14.2879
51608.645,-0.0012,-5.746
50925.203,0.2714,-10.4632
46194.67,-0.0026,-2.7559
41362.3,0.2756,-9.8305
40755.117,0.0017,-3.9221
39775.12,0.2704,-13.9636
28521.096,-0.0049,2.4425
22439.656,-0.0059,0.3026
20983.893,0.2672,-2.2472
16875.621,0.2684,-4.578
15146.269,0.2753,-1.5893
12553.45,-0.0097,5.7063
64386.246,0.0096,89.0313
58477.582,0.008,86.1632
61429.8,,
76515.836,,
61621.44,,
30752.318,,
27124.803,,
10105.266,,
76195.69,,
67903.02,,
45512.1,,
25584.145,,
76149.31,0,-34.1205
66249,-0.0013,-31.6458
59625.98,-0.0015,-34.8671
55484.855,-0.0029,-30.8342
44487.906,-0.0012,-34.6769
23774.584,-0.0054,-27.2672
22461.53,-0.1031,-29.4807
16837.107,-0.0946,-28.29
16748.621,0.2376,-35.2882
12480.8125,0.2376,-33.5103
11647.941,0.2366,-36.0342
75625.58,,
33344.25,,
31097.139,,
22949.1,,
76005.06,,
57116.484,,
37909.887,,
36472.95,,
26612.604,,
24710.844,,
24249.654,,
23969.875,,
23595.541,,
23254.398,,
11789.175,,
10012.467,,
57108.504,,
55308.418,,
54848.188,,
51846.074,,
48574.74,,
19242.697,,
75918.69,,
39944.96,,
38589.83,,
37137.062,,
36766.2,,
33907.816,,
31541.428,,
27976.615,,
23522.557,,
75808.24,0.0059,206.6688
71070.79,0.0093,203.2141
62822.426,0.0096,205.3301
56298.547,0.0097,204.2969
52909.92,0.0125,208.0092
39351.72,0.0043,214.6028
35911.91,0.0051,217.221
22283.547,0.0011,221.4237
20679.008,0.0016,223.7555
75718.31,-0.0073,-238.9476
69160.6,-0.0047,-240.7207
66173.79,-0.008,-237.0842
53672.363,-0.0055,-242.4464
39106.457,0.2235,-233.5853
36588.355,0.2171,-234.283
29797.166,-0.0145,-231.0106
21878.904,0.221,-240.3036
21410.502,0.2267,-240.1139
5671.7515,0.2229,-233.3427
75342.91,0.0369,-50.5641
69428.08,0.029,-50.9833
67717.695,0.0297,-49.2564
63391.91,0.031,-49.5996
56668.67,0.0281,-50.4228
48583.082,0.0243,-52.7558
43772.2,0.0254,-53.1039
41970.785,0.0272,-53.7379
40229.36,0.0227,-45.5199
35468.22,0.0199,-46.6867
34961.375,0.0234,-43.6915
75342.36,-0.0025,-117.7792
73719.62,-0.0031,-124.904
72085.41,-0.0051,-121.7104
69986.13,-0.0089,-113.2423
66810.94,-0.0055,-118.9451
52671.547,-0.0035,-122.7855
45327.605,-0.0013,-122.2499
39032.46,0.3084,-115.4462
37126.734,0.3088,-116.6126
34925.94,0.3079,-121.7104
33247.15,0.31,-122.5717
31833.29,0.3075,-117.7792
30776.312,0.3063,-118.9451
28892.334,0.3071,-119.287
28668.742,0.3072,-120.1108
27538.053,0.307,-120.4537
27143.756,0.3069,-122.2499
75312.88,,
63707.99,,
62765.84,,
52197.277,,
49784.152,,
47024.887,,
39758.957,,
39056.16,,
38638.266,,
34229.547,,
22956.771,,
21418.8,,
74712.76,,
73572.17,,
70588.21,,
69634.33,,
62163.203,,
58734.348,,
46919.367,,
19051.504,,
74648.29,,
57872.105,,
49492.99,,
74604.67,,
53404.668,,
50537.285,,
49985.156,,
26375.092,,
24872.227,,
24317.977,,
23658.725,,
19420.326,,
68718.29,,
67128.39,,
65522.3,,
61551.375,,
61191.453,,
37339.89,,
35506.566,,
33959.848,,
32212.602,,
31182.055,,
31168.021,,
27752.994,,
15551.042,,
13159.277,,
10502.379,,
74385.91,,
74187.8,,
17131.744,,
74123.95,,
68154.01,,
65620.03,,
48006.08,,
43310.125,,
30071.594,,
29620.271,,
28631.703,,
28273,,
25803.498,,
25777.22,,
25492.244,,
73821.086,,
70747.79,,
70410.75,,
64723.11,,
56701.035,,
45428.01,,
73791.96,,
72810.28,,
72436.375,,
66398.06,,
65999.8,,
64388.703,,
60420.543,,
58414.754,,
58022.22,,
56411.36,,
55838.676,,
55648.246,,
49708.332,,
45324.67,,
45321.426,,
44732.91,,
44355.887,,
39700.59,,
36767.28,,
34450.848,,
30151.982,,
29722.775,,
29661.01,,
20856.02,,
73557.04,,
70398.11,,
69386.79,,
66075.57,,
61167.957,,
57000.105,,
38759.99,,
36739.316,,
35702.406,,
35240.832,,
20488.824,,
65028.176,,
58689.812,,
55088.03,,
33596.902,,
25298.752,,
17984.945,,
17377.023,,
17252.35,,
12715.614,,
73212.24,,
32921.08,0.0091,-15.7709
32551.479,0.0098,-16.9371
32424.555,0.0089,-18.7491
23030.592,0.0028,-11.5387
17456.69,0.0024,-12.9259
58111.77,0.0087,-162.9419
65779.71,0.0033,-110.6176
36278.336,0.0032,-109.0873
35536.46,0.001,-90.3341
33282.824,-0.002,-107.0796
28665.615,-0.0018,-108.7761
8825.595,-0.0019,-103.2989
8668.11,-0.0029,-105.6541
73152.766,,
63827.11,,
50629.168,,
16076.694,,
11945.003,,
73102.44,,
72784.06,,
72602.9,,
72099.44,,
66403.3,,
66195.52,,
58928.49,,
28793.037,,
15687.263,,
73093.24,,
61347.223,,
60291.99,,
57465.246,,
55758.88,,
35322.79,,
33218.902,,
32779.76,,
73064.5,0.0143,-103.8297
72942.09,0.0147,-101.4979
72641.26,0.0139,-102.664
67731.4,0.0155,-103.4004
62133.105,0.0136,-99.7781
57430.152,0.0151,-100.9442
56852.34,0.0198,-102.4514
50567.87,0.014,-104.2504
40597.79,0.0186,-91.8766
40378.35,0.017,-92.3898
20070.41,0.0181,-89.0021
72992.75,0.0027,127.6946
70071.39,0.0027,141.6944
68463.09,-0.0015,130.0708
63907.734,-1.00E-04,132.4022
61513.406,0.0019,129.3187
47754.324,-0.0007,129.8644
46419.652,0.0015,128.6975
45083.2,-0.0003,129.7518
43572.918,0.0011,127.7381
17003.334,-0.3766,133.9824
16959.812,-0.3732,132.3596
14567.458,-0.0039,131.5659
13118.323,-0.3722,139.3996
12889.548,-0.373,138.2332
12237.927,0.0003,131.5993
72943.79,,
67489.875,,
64340.8,,
57917.105,,
57771.92,,
37482.89,,
72899.8,,
53444.723,,
72894.375,,
69862.586,,
61717.19,,
61062.824,,
32180.693,,
31746.197,,
31687.018,,
25627.479,,
24175.594,,
21852.773,,
18160.273,,
16490.096,,
14743.609,,
14531.203,,
14472.184,,
12500.222,,
72870.57,,
54704.31,,
52799.2,,
51703.76,,
47534.047,,
47171.066,,
46257.402,,
40648.527,,
34018.992,,
24309.443,,
72835.336,0.0182,-475.5753
72780.24,,
72420.33,,
71888.266,,
61414.105,,
53532.895,,
63556.207,,
63226.11,,
63036.98,,
57559.062,,
53741.61,,
38336.06,,
32284.006,,
28243.838,,
7897.979,,
58105.11,,
46266.12,,
41879.45,,
24939.076,,
21689.781,,
72677.95,,
61916.176,,
59249.918,,
59076.08,,
54273.047,,
46338.996,,
46215.562,,
45868.113,,
44022.69,,
19340.484,,
18382.953,,
63821.707,,
52477.2,,
43843.863,,
35247.94,,
32899.766,,
31372.256,,
72594.78,,
69921.46,,
68755.625,,
65144.77,,
62912.926,,
56967.426,,
56714.656,,
53712.145,,
53284.11,,
21241.121,,
17875.54,,
16270.504,,
72528.59,0.0109,20.722
71073.875,0.0085,26.5361
71056.01,0.0078,24.0314
55238.348,0.0055,23.8531
51163.145,0.0076,24.0003
50685.16,0.0072,21.6678
28677.229,0.0019,35.7575
28592.541,0.0021,34.3018
24141.506,0.1608,25.3875
52586.047,,
51055.84,,
44404.31,,
72290.625,,
69492.38,,
42085.254,,
24787.455,,
24619.877,,
23917.33,,
23788.775,,
19591.223,,
69751.95,0.2113,-18.3779
60746.324,0.2087,-19.2637
60409.395,0.2088,-18.7299
56964.707,0.2089,-20.4298
31826.35,0.2014,-9.9669
30744.805,0.2048,-12.8303
17800.494,0.1971,-6.48
16770.95,0.1962,-7.6452
15350.882,0.1933,-4.067
62528.24,,
59621.05,,
59219.746,,
56963.504,,
53802.58,,
50279.004,,
26753.326,,
25766.24,,
72140.99,,
58167.83,,
54165.707,,
71983.52,,
53502.83,,
30212.814,,
23708.541,,
20753.863,,
71846.01,,
67771.14,,
60803.77,,
42866.008,,
21939.904,,
19280.605,,
14881.886,,
13007.602,,
71698.73,0.0022,19.9452
66489.49,0.0003,25.2681
59405.168,0.0011,25.5576
56822.61,0.0017,25.7521
53222.527,0.0014,22.0589
51194.848,0.0033,26.7144
47309.99,0.003,24.3827
27247.506,-0.0003,32.4417
27146.768,-0.0007,33.6108
26950.63,-0.0002,37.1077
26404.025,-0.0052,32.3593
24739.514,0.0008,39.4402
24141.78,-0.002,33.5252
39418.93,,
31274.271,,
30378.264,,
20755.066,,
20260.441,,
17359.004,,
11972.855,,
11616.802,,
55807.44,,
33266.695,,
28277.46,,
71422.26,,
68063.75,,
64860.05,,
61047.3,,
52117.06,,
51898.87,,
47060.875,,
45203.824,,
43133.215,,
43133.215,,
40776.6,,
40601.39,,
39358.395,,
37893.52,,
37063.562,,
29221.586,,
25758.273,,
71198.35,,
64023.457,,
61558.69,,
57980.625,,
53710.703,,
50150.176,,
49415.92,,
13786.702,,
71093.586,,
69822.086,,
62314.38,,
62055.582,,
50681.277,,
32900.08,,
70955.266,,
68295.02,,
63368.418,,
54101.53,,
49677.76,,
47833.2,,
45350.582,,
42218.867,,
13660.251,,
70807.64,,
62112.48,,
61887.832,,
61525.41,,
55364.207,,
55184.52,,
46867.734,,
43176.887,,
70662.05,,
65717.18,,
60273.8,,
57736.137,,
53626.266,,
52738.48,,
27427.182,,
43512.535,,
40115.773,,
70289.72,-0.0173,47.9712
66805.8,-0.0174,46.8046
65998.63,-0.0164,49.8755
65727.32,-0.0158,51.6022
54367.434,-0.0175,50.0923
54244.426,-0.0154,48.2873
53595.645,-0.0165,49.4533
28830.398,-0.0183,56.0013
70274.49,-0.051,45.7954
66086.33,-0.0349,42.2967
18260.383,-0.1204,43.0394
64316.793,,
55112.863,,
48413.41,,
45281.51,,
27330.416,,
26340.229,,
69963.97,,
63659.168,,
36338.64,,
69953.32,,
66496.68,,
64561.73,,
62714.004,,
50653.06,,
49496.08,,
31348.014,,
31183.807,,
31183.807,,
69841.38,,
59219.492,,
69619.85,,
63499.926,,
60340.906,,
55479.52,,
52052.17,,
50452.11,,
50323.36,,
33203.74,,
31850.21,,
28259.914,,
25325.916,,
69444.84,-0.0028,273.6701
66797.54,0.0006,276.8714
63087.168,-0.0016,272.5048
57855.8,-0.0028,275.7053
56868.047,-0.0034,278.4695
56558.965,-0.0034,277.3038
48066.812,-0.003,275.7895
42666.11,-0.0028,275.1626
42031.02,-0.0026,274.6236
32823.45,-0.0071,285.8482
28176.006,-0.0069,283.5147
27166.803,-0.006,286.5124
23673.553,-0.0059,281.8473
44652.14,,
42919.32,,
23613.338,,
21419.441,,
69371.56,,
63385.77,,
52065.22,,
46518.49,,
27327.586,,
13480.4375,,
9835.298,,
69353.266,,
55296.25,,
24487.688,,
69041.71,0.0199,35.2621
60637.45,0.0187,36.6458
56240.957,0.0195,41.8586
56101.7,0.0191,40.6921
55479.715,0.0179,38.776
55314.2,0.0174,42.2754
51093.777,0.0184,40.3193
51043.66,0.0184,41.4847
48066.418,0.0173,36.8201
47985.76,0.0182,44.9835
68958.93,,
58198.703,,
56270.934,,
53761.44,,
50727.855,,
42112.137,,
40226.75,,
36565.504,,
30871.281,,
30287.08,,
68933.64,,
13686.718,,
68123.95,,
67414.12,,
67011.195,,
64279.76,,
64117.99,,
50173.86,,
37174.08,,
32322.14,,
29758.857,,
29524.914,,
68573.9,,
40301.824,,
14676.481,,
68569.76,,
61875.52,,
61617.566,,
51452.223,,
49739.668,,
47964.637,,
42983.29,,
25579.291,,
68500.31,,
62144.234,,
58632.89,,
51200.51,,
50308.24,,
45672.527,,
32862.49,,
32334.24,,
10692.338,,
68446.81,,
68106.305,,
43971.973,,
39507.016,,
68435.42,,
54144.984,,
47776.03,,
25108.621,,
68369.2,0.0003,76.9729
65706.98,0.0102,75.807
58501.08,-0.0084,77.2604
58062.582,0.0107,77.2604
39497.35,-0.0154,78.6932
36253.7,0.0051,76.3614
35298.695,-0.016,77.7214
35298.695,0.011,77.7214
34521.62,0.0116,79.0315
25635.61,-0.0544,79.5927
23205.096,-0.0488,75.807
68231.69,,
68039.16,,
63382.906,,
34987.848,,
25541.672,,
34896.348,,
33928.21,,
67860.77,,
62355.13,,
57313.426,,
33241.855,,
67857.555,,
67241.47,,
64190.95,,
62763.547,,
60513.113,,
53047.668,,
49325.83,,
45882.55,,
39586.207,,
67853.58,,
67102.055,,
63594.99,,
63481.95,,
52836.832,,
43254.758,,
37524.516,,
34028.53,,
38911.21,,
67644.02,0.0213,0.3834
66832.81,0.0185,-0.7841
43435.656,0.0165,9.3588
64700.25,,
42943.203,,
29988.87,,
28714.416,,
28678.164,,
25458.273,,
25420.037,,
23864.627,,
17588.043,,
67395.95,0.0076,121.9924
60211.33,0.007,119.6601
54586.516,0.0062,125.4678
47115.066,0.006,122.9327
44771.188,0.0063,121.7663
44401.668,0.0051,120.599
43386.773,0.0055,122.9404
67215.39,,
50326.03,,
40807,,
20941.09,,
18089.168,,
16980.637,,
14520.962,,
13694.2705,,
64194.363,0.1101,-188.4938
58603.31,0.1069,-189.6602
47994.08,0.1113,-186.0773
26078.055,0.0989,-176.5169
67081.95,,
66805.73,,
54130.562,,
41373.31,,
40451.695,,
16494.844,,
67062.27,,
60513.766,,
58262.812,,
49374.25,,
48171.363,,
27223.557,,
24664.068,,
17253.357,,
67056.836,,
57014.652,,
57014.652,,
53877.01,,
42242.094,,
40267.13,,
21005.451,,
20971.281,,
67054.89,,
66021.67,,
63934.97,,
60254.168,,
53234.83,,
51865.75,,
47166.887,,
33322.31,,
33087.25,,
31061.389,,
66954.78,-0.0006,-7.1816
65021.51,0.0027,-6.5247
63441.863,-0.0016,-2.5408
51574.113,-0.0025,-3.8953
51135.2,-0.001,-3.9077
49659.543,-0.0011,-6.2279
33872.164,0.0105,-14.1792
11506.09,-0.0023,5.2323
66682.35,,
61463.457,,
66673.09,,
66638.836,,
63271.22,,
54394.52,,
51876.676,,
49620.49,,
48223.723,,
29411.447,,
66617.664,0.006,-112.8397
65295.73,0.0091,-117.6337
61094.426,0.0071,-113.5315
55672.34,0.0059,-113.7166
54492.48,0.0029,-114.5008
27211.373,0.0043,-104.9511
26287.916,0.0058,-103.7843
63520.05,,
48747.973,,
39005.254,,
66490.82,,
62429.074,,
54503.965,,
51601.26,,
49109.51,,
66309.82,,
62893.17,,
58811.203,,
56345.207,,
50986.043,,
48377.52,,
44439.305,,
17871.594,0.3267,132.2634
66164.07,,
57792.91,,
47731.33,,
47103.094,,
46157.395,,
25078.178,,
65433.406,0.2328,766.0928
52288.895,0.2333,763.5446
50663.47,0.2327,764.711
50498,0.2328,765.8774
50157.234,0.2311,765.7417
49817.426,0.2332,761.2132
49790.22,0.2321,764.5748
43733.566,0.0133,760.2764
40528.75,0.0124,757.9423
40426.375,0.0115,762.3798
39366.34,0.0097,761.2132
38777.68,0.0102,760.0464
38665.5,0.0116,761.0752
32637.406,0.0113,764.9273
31319.643,0.0116,766.0928
22253.744,0.0107,773.8461
21132.953,0.0114,772.6784
14791.495,0.0124,771.8114
66005.93,,
58355.3,,
55013.703,,
52289.188,,
46702.316,,
23956.303,,
23388.541,,
21676.121,,
37734.21,,
24441.354,,
19254.406,,
65838.8,,
60750.344,,
56790.016,,
51421.71,,
45284.855,,
14067.093,,
65798.875,0.0208,-18.7738
62497.887,0.0129,-26.938
60982.625,0.0153,-24.6515
60107.7,0.0158,-20.9786
48979.01,-0.0895,-24.6052
45916.676,-0.0907,-25.7709
45109.223,-0.0926,-23.4855
43218.47,0.0271,-23.1175
42392.594,-0.0919,-19.812
41747.547,-0.0936,-25.8176
40115.56,0.0238,-21.3196
35536.023,-0.0901,-21.3196
32599.646,0.0271,-24.8185
26874.943,0.0158,-12.4305
13059.13,-0.0942,-12.9359
40385.445,,
26686.785,,
21683.867,,
21010.227,,
20892.17,,
20776.654,,
18639.596,,
18425.775,,
17188.76,,
16950.82,,
16363.916,,
15700.58,,
13996.951,,
6093.6807,,
4257.334,,
65592.53,,
61096.535,,
59795.105,,
58050.58,,
57848.8,,
53878.824,,
46964.2,,
21441.195,,
65286.332,,
58039.973,,
57296.965,,
46642.27,,
43240.28,,
27885.75,,
65243.887,,
55961.824,,
55737.926,,
55725.81,,
45634.496,,
45073.59,,
20560.035,,
20003.992,,
19713.537,,
18033.424,,
17554.545,,
17551.918,,
31412.992,,
27204.807,,
27180.646,,
24573.713,,
23658.553,,
22174.291,,
18414.43,,
13917.011,,
58903.62,0.0685,550.6442
53427.45,0.0055,553.5853
52798.05,0.0813,562.0205
51600.91,-0.0114,551.8096
44343.637,0.0037,549.4764
44343.324,0.0053,548.0253
43183.227,-0.0108,552.4189
36627.75,0.3279,549.4764
36415.316,0.329,550.6442
35368.03,0.3281,552.4189
32392.38,0.0674,550.9147
30821.951,0.0052,549.7488
29909.094,0.0678,549.7488
28483.928,0.0032,548.7733
24004.256,0.3299,550.9147
21222.49,0.3304,551.1065
11942.425,0.0014,555.0121
10389.363,0.0008,552.6798
65100.47,0.0186,-29.4759
64327.17,0.0147,-36.1478
61265.88,0.0183,-37.3137
58461.99,0.0139,-41.7355
55576.66,0.0144,-38.4794
48490.78,0.0105,-36.6751
44711.926,0.0169,-36.4716
42760.168,0.0141,-30.4047
35746.68,0.0154,-37.4014
65073.016,,
60399.87,,
56444.645,,
40675.74,,
33565.945,,
31114.65,,
26061.479,,
23829.803,,
20180.246,,
13114.388,,
12659.554,,
11724.641,,
10483.016,,
9645.934,,
65051.42,,
62309.375,,
54364.168,,
50252.34,,
47886.3,,
45024.22,,
44094.527,,
30900.334,,
30669.346,,
17200.467,,
15072.239,,
13120.742,,
59150.277,,
50993.45,,
58633.863,,
38313.504,,
13043.387,,
16863.105,,
64977.176,,
62734.8,,
60155.89,,
59793.203,,
57564.48,,
43939.703,,
39301.473,,
38489.47,,
28882.361,,
64972.64,,
30366.709,,
29951.861,,
25753.154,,
24271.686,,
59535.875,,
45035.926,,
36084.082,,
35210.477,,
16609.578,,
11919.32,,
64740.78,,
47030.863,,
39254.773,,
35425.688,,
15751.708,,
64672.8,,
64613.105,,
55514.457,,
47894.184,,
39252.637,,
36953.914,,
34432.562,,
29547.438,,
29468.148,,
19587.73,,
14682.712,,
14125.782,,
64565.824,,
37090.047,,
64553.207,,
44885.67,,
42423.125,,
34820.695,,
33918.977,,
33021.79,,
31173.904,,
26988.406,,
23983.82,,
23352.953,,
20167.791,,
54983.47,,
52310.355,,
48622.582,,
38764.21,,
35863.176,,
32802.902,,
55631.34,,
46372.863,,
46214.363,,
34963.992,,
34747.586,,
34065.613,,
15098.987,,
41517.023,,
38869.023,,
33314.62,,
64074.23,,
54845.55,,
45153.656,,
63980.812,,
40678.04,,
38942.44,,
38177.49,,
38740.977,,
26347.635,,
63640.24,,
42292.05,,
37385.902,,
35007.613,,
34473.688,,
30666.463,,
20742.533,,
16929.068,,
53220.363,,
50953.33,,
48941.332,,
44596.293,,
37488.02,,
34508.32,,
34312.44,,
63364.734,0.0015,66.6206
56542.598,0.0027,70.2623
56315.797,0.0003,69.5595
50116.39,0.0009,68.3942
48188.188,-0.0007,68.206
38702.047,0.0007,68.7421
36963.324,0.1767,74.927
